userId,college_id,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life,timestamp
14,1408,7.8,8.2,7.2,8.1,7.2,7.7,8.4,835441012
14,1409,7.3,7.7,6.6,8.3,6.8,6.2,8.2,835441686
14,1410,8.5,8.5,8.3,8.4,8.9,7.6,9,835441239
14,1411,8.3,8.8,7.2,8.6,8.6,7.6,8.9,835441210
14,1412,8.3,8.6,7.9,8.5,8.4,7.4,8.7,835441620
14,1413,7.7,8.4,6.9,8.6,7.1,7.2,7.9,835441328
14,1414,7.6,8,6.5,8.1,8.1,6.6,8,835441729
14,1415,8.4,8.9,7.8,8.7,8.7,7.7,8.7,835441066
14,1416,6.9,7.2,6.1,8.3,6.8,5.6,7.2,835442201
14,1417,8.9,9.3,7.9,8.7,8.9,9.1,9.2,835441812
14,1418,7.9,8.3,7.5,8.1,8.6,6.8,8.2,835441578
14,1419,7.9,8.4,7,8,8.4,6.6,8.9,835441262
14,1420,7.6,8.1,7.1,7.9,7.9,6.8,7.5,835441672
14,1421,8.5,8.5,8.3,8.5,8.4,7.8,9.2,835441558
14,1422,8.6,9.1,8.4,9.1,9.5,6.6,9,835441347
14,1423,8.1,8.4,7.6,8.5,8.1,7.9,8.2,835442007
14,1424,8.2,8.4,7.2,8.3,8.6,7.6,8.8,835441371
14,1425,7.5,8,6.6,8.3,7.3,6.9,7.6,835441415
14,1426,7.2,7.6,6.5,7.9,7.4,6.6,7,835441794
14,1427,7.1,7.9,6.1,8,6.4,6.5,7.4,835441558
14,1428,8,8.4,7.4,8.4,8.2,7.8,7.9,835441239
14,1429,10,--,--,--,--,--,--,835441451
14,1430,7.4,7.7,6.7,7.9,7.7,6.1,8.3,835440977
14,1431,7.5,8.1,6.8,7.9,7.9,6.5,8,835440976
14,1432,8.3,8.7,8.1,8.4,8.8,7.2,8.6,835441086
14,1433,8.3,8.8,7.9,8.5,8.8,7.2,8.6,835441431
14,1434,8.2,8,7.9,8.1,8.9,7.6,8.7,835442447
15,1435,8.1,8,7.6,8.1,8.8,7.1,8.8,1510577970
15,1436,7.5,8.5,7.2,7.8,7.8,7.1,6.8,1299424916
15,1437,6.4,6.6,6.1,7.3,6.6,4.9,6.6,1510571970
15,1438,7.6,8.6,7.4,8.5,7.6,6.8,6.7,1299424840
15,1439,7.2,7.6,6.6,7.5,7.5,6,7.9,1299424762
15,1440,8.4,8.7,8.1,9,8.3,7.7,8.4,1299425021
15,1441,8.6,9.1,7.9,9.2,8.6,8.2,8.7,1510571946
15,1442,7,8.2,5.7,7.9,7.5,5.1,7.8,1510571962
15,1443,8.1,8.3,7.6,8.2,8.7,7.3,8.3,1510571877
15,1444,--,--,--,--,--,--,--,1510571866
15,1445,7.9,8.3,6.6,8.7,7.9,8.3,7.7,1299425002
15,1446,8.6,9.4,8.1,9,8.1,8.5,8.5,1510571873
15,1447,7.9,7.8,7.8,8.2,8.4,7.1,8.1,1510577958
15,1448,7.8,8.3,7.5,7.6,7.3,7.8,8,1510571982
15,1449,9.5,9.5,9.6,9.4,9.6,9.4,9.2,1510577985
15,1450,8.1,9,7.7,8.3,8.3,7.8,7.7,1510572012
15,1451,6.7,7.5,5.6,7.3,7,5.8,7.1,1510578088
15,1452,9.2,9.3,9,9.3,9.3,9.3,--,1510572881
15,1453,8,8.1,7.8,8,8.3,7.5,8.3,1299425064
15,1454,7.7,8.5,7.2,8.4,7.8,5.9,8.2,1510571941
15,1455,8.5,8.7,8.4,8.6,8.7,8.3,8.2,1510572645
15,1456,8.8,8.4,8,9.5,8.6,8.2,9.8,1510571989
15,1457,7.4,8.1,6.6,8.8,7.3,6.6,7,1510572775
15,1458,--,--,--,--,--,--,--,1510572653
15,1459,--,--,--,--,--,--,--,1510572684
15,1460,6.7,--,--,8,--,3,9,1510572646
15,1461,7.1,7.2,6.6,7.5,8,5.8,7.7,1510572001
15,1462,8.8,9.1,7.7,9.1,8.9,8.9,9.1,1510571953
15,1463,8.5,8.8,7.9,8.6,8.6,8,8.9,1299425144
15,1464,8.4,8.8,7.9,8.7,8.5,7.6,9,1510572660
15,1465,8.4,8.7,7.9,8.7,8.5,7.8,8.9,1510572798
15,1466,8.3,8.7,7.8,8.5,8.2,7.9,8.8,1299424890
15,1467,8.2,8.5,7.2,8.6,8,7.8,9,1299424826
15,1468,8.2,8.7,7.6,8.6,7.9,7.3,8.9,1510572060
15,1469,8,8.8,7.6,8.2,8.8,7.1,7.5,1510572114
15,1470,7.9,8.6,6.9,8.1,8.5,7.1,8.4,1510571984
15,1471,8.6,9.1,8.5,8.5,9.3,7.1,8.9,1510578011
15,1472,7.8,8.4,6.7,8.4,8,6.8,8.7,1510578050
15,1473,7.9,8.4,7.4,8.3,8.4,6.5,8.2,1299425040
15,1474,8,8.4,7.6,8.3,8.4,7.2,8.2,1299424998
15,1475,7.1,7.6,5.6,8.3,6.9,6.4,7.5,1510572005
15,1476,7.8,8.2,7.2,8.2,8.1,6.8,8.3,1510571744
15,1477,7.5,8.1,7.3,7.8,8.1,6.5,7.4,1510571764
15,1478,7.8,8.9,6.5,8.7,7.3,7.1,8.1,1510571751
15,1479,7.8,8.1,7.5,8,8.1,6.9,8.1,1510572872
15,1480,7.9,8.4,7.4,8.4,7.9,7.2,8.3,1510571747
15,1481,7.9,8.4,7.4,8.5,7.5,7.2,8.4,1510571797
15,1482,7.8,8.3,6.8,8.3,8,6.8,8.3,1510573324
15,1483,7.9,8.4,7.1,8.4,7.9,7,8.5,1510572526
15,1484,7.3,8.1,6.2,8,7.5,6.1,7.9,1299425097
15,1485,7.8,8,7.7,8,8.4,6.6,8,1510572486
15,1486,7.9,8.3,7.3,8.2,7.1,7.9,8.8,1299425208
15,1487,7.8,8.2,6.8,8.3,8.1,6.8,8.3,1510571768
15,1488,7.7,8.2,6.7,8.1,8.7,6.5,7.9,1299425200
15,1489,8.2,8,7.9,8.1,8.9,7.6,8.7,1510571680
15,1490,8.4,8.3,8.5,8.9,8.2,8.3,8,1510572144
15,1491,7.5,8.5,7.2,7.8,7.8,7.1,6.8,1510571677
15,1492,8,8.5,7.4,8.5,8.6,7,8.2,1299425113
15,1493,8.3,8.5,7.6,8.3,8.8,8.3,8.2,1510572048
15,1494,8.1,7.9,8.3,8.2,7.9,7.7,8.4,1510571774
15,1495,8.5,8.6,7.3,8.8,9.2,8.4,8.7,1510577965
15,1496,7.3,7.7,7,7.2,8,5.7,8.2,1510573239
15,1497,7.7,8.3,6.1,9,7.7,7.1,7.9,1510571736
15,1498,7.7,8.3,6,8.8,8,6.8,8.5,1510577956
15,1499,8.2,8.7,7.5,8.6,9,6.8,8.3,1510571754
15,1500,8.9,9.7,7.7,9,8.7,8.3,9.7,1510571789
15,1501,7.8,8,7.2,8.3,7.6,7.4,8.3,1510571793
15,1502,8.2,8.3,7.9,8.3,8.1,8.4,8.1,1510578001
15,1503,8.7,8.7,8.1,9.2,9.2,8.4,8.4,1510571759
15,1504,8,8.6,6.4,8.8,8.3,7.1,8.7,1510577982
15,1505,6.2,6.3,4.6,6.9,7.6,5.3,6.4,1510571938
15,1506,8.1,8.8,8.3,8.3,7.8,7.8,7.8,1510577979
15,1507,8.6,9.3,8.3,8.6,9.5,7,8.6,1510571682
15,1508,7.4,7.5,6,9,8,6,8,1510572077
15,1509,8.2,8.5,7.3,8.5,8.3,7.8,8.7,1510572802
15,1510,8.5,8.9,7.6,8.9,8.4,8.4,8.8,1510572163
15,1511,8.6,9,9,8.3,--,--,--,1510578083
15,1512,--,--,--,--,--,--,--,1510572823
15,1513,6.9,7.7,6,8,6.3,8.3,5,1510577973
15,1514,8.3,8.5,8.5,8.5,8,8,8.5,1510572900
15,1515,--,--,--,--,--,--,--,1510572550
15,1516,8.5,8.5,8.3,8.7,9.2,6.7,9.3,1510573220
15,1517,--,--,--,--,--,--,--,1510572075
15,1518,--,--,--,--,--,--,--,1510577962
15,1519,--,--,--,--,--,--,--,1510572810
15,1520,7.8,8.5,5.5,--,--,--,--,1510571886
15,1521,8.3,8.5,7.4,8.2,8.9,8.1,8.8,1510572096
15,1522,8.3,8.8,7,8.5,7.8,8.5,8.9,1510577951
15,1523,8.3,8.3,7.8,8.2,8.3,7.9,9.1,1510578158
15,1524,8.4,8.9,7.7,8.4,8.9,8.1,8.5,1510572137
15,1525,7.9,7.9,7.3,8.4,8.1,6.9,8.7,1510572824
15,1526,8.4,8.5,8.2,8.6,8.8,7.8,8.4,1510577953
15,1527,8.1,8.4,7.3,8.4,8.3,7.6,8.6,1299425345
15,1528,7.9,8.4,7.1,8.1,8.3,7.1,8.6,1510572656
15,1529,8.5,8.5,8.4,8.8,8.6,8.7,7.8,1510578034
15,1530,8,8.2,7.2,8.2,8.8,7.6,8,1510578103
15,1531,7.8,8.2,7.4,8.3,7.7,7,8.4,1510572052
15,1532,7.3,8.3,6.3,8.5,7.2,6.9,6.8,1510571930
15,1533,7.3,8,6.2,8,6.5,6.6,8.2,1510572834
15,1534,8.1,8.5,7.3,8.4,7.9,8,8.5,1510573398
15,1535,6.4,7.5,5.5,8,6,5,6.3,1510572833
15,1536,5.5,5.6,4.9,5.3,6.9,4.4,5.7,1510572842
15,1537,7.4,7.6,6.5,7.8,7.1,7.2,8.2,1510573214
15,1538,7.9,8.1,7.9,8,8.3,7,8.3,1510571987
15,1539,8.6,8.6,8.9,8.4,9.3,7.6,8.6,1510572894
15,1540,7.3,7.8,6.6,8.1,6.5,7.2,7.3,1510572815
15,1541,7.7,7.9,7.3,8,7.5,7.5,8.2,1510572473
15,1542,8,8.5,7.7,8.1,8.1,8.1,7.6,1510571958
15,1543,6.6,7,6.2,7.8,7,5.8,5.9,1510572902
15,1544,7.9,8.6,7.6,8.5,7.5,7.8,7.6,1510573234
15,1545,8,8.1,7.8,8.1,8.5,7.6,7.8,1510572095
15,1546,7.8,8.4,6.8,8.5,7.7,7.5,7.7,1510572616
15,1547,7.6,7.5,5.5,9,8,7,8.7,1510572056
15,1548,8.1,8.5,7.5,8.5,8,7.8,8.3,1510571878
15,1549,7.8,8.2,6.7,8.3,7.8,7.3,8.2,1510573153
15,1550,7.8,8.1,6.9,8.2,8.4,7.6,7.6,1510572026
15,1551,8.1,8.5,7.2,8.4,8.5,7.7,8.4,1510572466
15,1552,8.1,8.6,6.9,8.7,8.5,7.7,8.4,1510571973
15,1553,8.2,8,8.4,8.7,8.5,6.5,9,1510572159
15,1554,8.7,8.9,8.3,8.8,8.6,8.7,8.8,1510572009
15,1555,7.8,8.2,6.4,8.4,7.5,8,8.1,1510573154
15,1556,7.7,8.3,5.3,8.6,7.5,8.1,8.3,1510572126
15,1557,8.4,8.7,7.6,8.5,9,7.5,8.8,1510572679
15,1558,8.2,8.3,7.5,8.1,8.6,7.8,8.9,1510571949
15,1559,8.2,8.2,8,8.1,8.5,7.8,8.7,1510572670
15,1560,8.4,8.5,8,8.7,8.5,8.1,8.4,1510573305
15,1561,8,8.1,7,8.3,8.6,7.1,8.8,1510571883
15,1562,8.8,8.9,8.4,9.2,8.9,8.5,8.9,1510572481
15,1563,8.2,8.3,7.5,8.6,8.3,7.6,8.7,1510572581
15,1564,8,8.1,6.3,8.1,8.7,7.8,8.9,1510572535
15,1565,8.3,8.1,8.1,8.6,8.4,8.2,8.3,1510578039
15,1566,7.9,8.3,7.5,8,8,7.7,7.9,1510578028
15,1567,7.2,7.4,6.8,7.6,7.2,6.8,7.4,1510572512
15,1568,8.5,8.9,7.2,8.5,8.9,8.6,9,1510572789
15,1569,6.7,7.3,5.6,7.8,7.2,5.5,6.8,1510572516
16,1570,7.9,7.9,7.4,8.1,8.2,7.6,8.1,1377477814
16,1571,7.8,7,8.3,8.1,8.6,7.1,7.9,1377476781
16,1572,9.4,9.8,9.8,8.5,9.5,9,9.5,1377477446
16,1573,8.2,7.8,7.6,8.6,8.3,7.9,8.7,1377476617
16,1574,9,9,8.4,8.8,9.4,9.1,9.4,1377476936
16,1575,7.7,8,7.3,8.3,7.7,7.4,7.5,1377477870
16,1576,7.7,8,6.2,8.6,7.3,7.8,8.2,1377477302
16,1577,7.4,7.1,6.9,7.5,7.3,7.9,7.6,1377476766
16,1578,6.9,7.1,6.8,6.8,7.1,6.8,6.7,1377476675
16,1579,7.8,8.1,7.2,8.3,7.9,7.7,7.8,1377477951
16,1580,7.7,8,7.4,7.8,8.6,6.4,7.8,1377476787
16,1581,6.7,7,5.9,7.3,7.1,5.6,7.2,1377477340
16,1582,6.1,7,5,6,6,6.3,6.5,1377476977
16,1583,5.9,6,5.5,8,5.5,4.5,6,1377477406
16,1584,--,--,--,--,--,--,--,1377477470
16,1585,7.2,8,7,7,8.3,6.3,6.7,1377476943
16,1586,--,--,--,--,--,--,--,1377476825
16,1587,7.2,7.9,6.5,7.9,7,6.7,7.4,1377476589
16,1588,6.6,6.7,5.2,7.8,7.1,5.7,7,1377476772
16,1589,8.6,8.8,8.5,8.4,9.3,8,8.3,1377476805
16,1590,--,--,--,--,--,--,--,1377476810
16,1591,6.9,7.1,6.5,7.4,6.5,5.8,7.8,1377477016
16,1592,7.2,7,8.8,6.8,7.4,6.2,7,1377477349
16,1593,7.5,8,6.5,7.8,7.5,7,7.9,1377477608
16,1594,--,--,--,--,--,--,--,1377476972
16,1595,9,9,8,--,--,--,--,1377477315
16,1596,6.9,7.3,6.1,7.4,6.9,6,7.5,1377476909
16,1597,7.5,7.5,7.3,8.4,7.9,5.9,7.9,1377476649
16,1598,7.7,8.3,6.3,8.7,7.3,7.8,7.9,1377476656
16,1599,7.1,7.9,6.5,8.1,7.2,5.3,7.3,1377476813
16,1600,8.3,8.4,7.6,8.7,8.3,8.4,8.3,1377476993
16,1601,7.8,8.6,7.4,8.7,7.5,7.6,7.2,1377477008
16,1602,--,--,--,--,--,--,--,1377476852
16,1603,7.9,8.6,7.7,8.4,7.1,8.1,7.4,1377477911
16,1604,8,8,7.9,7.8,8.6,7.4,8.1,1377477410
16,1605,8.7,8.4,8.9,9.7,9.2,6.2,9.6,1377476856
16,1606,7.6,8,7,7.8,8,6.5,8.2,1377476891
16,1607,8.5,9,7.5,9,8.2,8,9.2,1377477450
16,1608,8.5,8.9,7.5,8.6,8.8,8,9.1,1377476956
16,1609,8.3,8.7,8.1,8.7,8.8,6.6,9,1377477839
16,1610,8.5,8.8,8.5,8.8,8.5,8,8.1,1377477594
16,1611,7.7,8,7.5,8,8,6.2,8.2,1377477957
16,1612,7.4,8,7,8.1,7,6.6,7.9,1377477855
16,1613,7.1,7.9,6.4,7.7,7,6.5,6.9,1377477576
16,1614,7,7.5,6.2,7.5,7.4,5.4,7.9,1377477535
16,1615,8.4,8.6,8.2,8.6,8.6,7.7,8.5,1377476948
16,1616,8.4,8.9,7.4,9,8.2,7.7,9.3,1377476887
16,1617,8.1,8.7,7.5,8.6,8.8,5.9,8.9,1377476629
16,1618,8.1,8.7,8.1,8.5,8.5,5.8,9,1377477387
16,1619,7.2,8.4,5.1,7.8,8,6.6,7,1377477457
16,1620,8,8.1,7.5,8.1,8.3,7.5,8.6,1377477580
16,1621,8.4,8.8,7.7,8.7,8.7,7.4,9,1377477583
16,1622,7.5,8.3,7,7.6,7.1,8.1,6.7,1377477542
16,1623,8,8.3,7.7,8.2,8.4,7.2,8.3,1377476680
16,1624,7.6,8.3,6.6,9,7.7,7.3,6.7,1377477954
16,1625,6.8,7.8,6.9,6.8,7.5,3.8,7.8,1377476792
16,1626,8.2,8.3,7.4,9.1,8.7,6.6,9,1377476690
16,1627,7.2,7.6,6.7,8.3,7.4,5.2,7.7,1377477278
16,1628,7.8,7.9,7.7,8.4,7.5,8.3,7.2,1377476573
16,1629,8,9.3,7.3,8.1,9,6.7,7.8,1377476611
16,1630,7.7,7.4,7.1,7.9,8,7.2,8.5,1377476921
16,1631,8.8,8.9,8.4,9.1,9.3,8,9,1377476582
16,1632,8,8.5,7.4,8.8,7.5,6.3,9.3,1377476693
16,1633,7.4,8.5,6.2,8.5,7.2,8,6.1,1377476594
16,1634,6.4,6.6,6.6,6.7,6.2,6,6.5,1377477612
16,1635,7.8,8.2,6.5,8.3,8.3,6.2,9.1,1377476998
16,1636,7.9,8.4,7.5,7.8,7.8,7.7,8.1,1377476874
16,1637,5.4,6.8,3.8,6,6.8,2.8,6,1377477521
16,1638,8.9,8.8,8.2,8.8,9,9,9.3,1377477000
16,1639,8.5,8.8,8.2,8.9,8.6,7.9,8.8,1377476635
16,1640,7.8,7.9,7.5,8.2,7.9,7.3,7.8,1377476640
16,1641,7.6,8.2,7.1,8.3,7.8,6,8.4,1377477379
16,1642,7.8,8.3,7.5,8.3,7.9,7.3,7.5,1377477908
16,1643,8,7.8,7.6,7.8,8.9,7.4,8.7,1377477903
16,1644,7.7,8.3,7.1,8.6,7.4,6.9,8,1377477886
16,1645,7.7,7.8,8,8.3,7.7,6,8.2,1377476669
16,1646,6.2,6.9,5.2,7.1,6.4,4.9,6.4,1377477891
16,1647,6.8,6.9,6.2,7.4,7.7,6.4,6.4,1377476925
16,1648,6.5,7.4,5.5,6.8,7.1,4.7,7.3,1377477936
16,1649,8.3,8.4,7.9,8.4,8.4,7.6,8.9,1377476860
16,1650,10,--,--,--,--,--,--,1377477289
16,1651,7.5,8.4,6.5,8.3,7.4,6.7,7.5,1377476877
16,1652,8,7.9,7.1,8.1,8.8,7.3,8.6,1377477435
16,1653,8.1,8.4,8,9,7.4,7.6,8.3,1377477424
16,1654,9,9,9,9,9,9,9,1377477298
16,1655,7.6,8.1,7.1,8.1,7.9,6.5,7.8,1377477637
16,1656,7.1,7.1,6.7,7.1,7.1,7,7.3,1377477464
16,1657,7.7,8,7.9,7.8,8.3,5.8,8.2,1377477293
16,1658,7.5,7.9,7,7.7,7.8,6.7,7.6,1377477402
16,1659,8.4,8.2,8.3,8.2,9.2,7.7,9,1377477684
16,1660,8.6,8.8,8.4,9.3,8.8,7.1,9.1,1377477507
16,1661,8.1,8.1,7.4,8.2,8.2,8.1,8.7,1377477809
16,1662,8.1,8.1,7.3,8.7,8.1,7.9,8.4,1377476817
16,1663,7.2,7.1,7.6,7.6,7.7,6.3,6.8,1377477834
16,1664,8.2,8.9,8,8.3,8.4,7.5,7.9,1377477654
16,1665,8.2,8.4,8,8.5,8.2,7.6,8.4,1377477830
16,1666,7.7,8.2,7.7,8,7.7,6.5,8.2,1377476916
16,1667,7.8,8,7.7,8,8.4,6.6,8,1377477940
17,1668,8.6,8.6,8.2,8.4,9,8.6,8.8,1305696483
17,1669,8.3,8.1,8.4,8.4,7.9,8.1,8.7,1305696245
17,1670,7.9,8.2,7.5,7.9,7.5,7.7,8.3,1307262715
17,1671,9.1,9.1,8.8,9.1,9.2,9.3,8.9,1305697013
17,1672,7.5,8.1,7,8,7.7,6.5,7.7,1305696470
17,1673,7.8,8.4,6.8,8.8,8,6.3,8.6,1326943208
17,1674,7.7,7.7,7.3,7.5,8.9,6.5,8,1305696497
17,1675,8,8.4,7.4,8.3,8,6.8,8.8,1305696468
17,1676,7.8,8,7.5,7.9,8.1,7.6,7.9,1307262308
17,1677,8.1,8.6,7.6,8.5,8.1,7.1,8.8,1305696455
17,1678,7.7,8.4,7.2,8.4,7.5,6.5,7.9,1305696465
17,1679,8.2,8.6,7.4,8.4,8.6,8,8.1,1305696457
17,1680,8.1,8.6,8.4,8.9,8.2,6.1,8.5,1305696463
17,1681,7.4,7.1,7.6,7.4,7.5,7.1,7.7,1305696664
17,1682,8.1,8,8,7.9,8.5,7.8,8.3,1322628857
17,1683,7.7,7.8,7.1,7.6,8.6,7.1,8.1,1305696475
17,1684,8.3,8.4,8.2,8.3,8.8,7.5,8.7,1305696492
17,1685,7.5,7.4,7.3,7.5,8.3,6.6,7.6,1305696480
17,1686,8.4,8.2,7.4,8.5,8.6,8.6,8.8,1305696461
17,1687,8.8,9.1,9.1,8.7,8.6,8.5,8.7,1307262443
17,1688,7,7.2,6.4,7.7,7,6.8,6.8,1305696486
17,1689,8.8,9.3,9,8.7,8.1,8.1,9.4,1305696683
17,1690,7.7,8.1,7.5,7.3,8.6,7.2,7.4,1305696265
17,1691,8.1,8.6,7.9,8.5,7.9,7.8,8.1,1307262274
17,1692,7.8,8,7.5,8.1,7.7,7.3,8.1,1305696226
17,1693,8.4,9.1,7.1,9.3,8.8,7.1,9,1305696325
17,1694,8.1,8.4,7.4,8.6,8.3,7.3,8.7,1305696741
17,1695,7.9,8.3,7,8.4,8,7.2,8.4,1307262280
17,1696,6.8,8.2,4.5,8.1,7.5,5,7.3,1322629080
17,1697,8.6,8.3,8.5,8.8,9,8.3,8.7,1305696318
17,1698,8.3,--,--,9,--,7,9,1305696352
17,1699,6.7,7.7,6.7,7.3,6,4.7,7.7,1305696771
17,1700,7.7,8.5,5.5,8.5,8,7.5,8.1,1305696635
17,1701,8.2,8.6,7.4,9.2,9,6.6,8.2,1305696774
17,1702,6.3,9,--,5,--,--,--,1305696619
17,1703,8.6,9,7.6,8.9,9.2,8,9,1305696878
17,1704,7.8,8.6,7,8.5,7.7,7.3,7.8,1322628945
17,1705,7.2,8.3,7.5,8.8,6.3,6,6.5,1307262267
17,1706,8.5,9.5,6.6,9,8.9,7.6,9.2,1305696490
17,1707,8.1,8,7,8.5,8,8,9,1305696699
17,1708,8.4,8.6,8,8.4,9.1,8.1,8.2,1305696752
17,1709,8,8.4,6.3,9.1,7.5,7.1,9.6,1305696870
17,1710,7.9,8,6.9,8.5,8.1,7.6,8.5,1326943248
17,1711,8.9,8.6,8.2,9.3,9.4,8.6,9.3,1305696795
17,1712,8.6,8.3,8.3,8.1,9.4,8.1,9.4,1305696931
17,1713,8,8.8,7.6,8.1,8,7.9,7.8,1307262291
17,1714,8.3,8.2,8.5,8.6,8.7,7.2,8.6,1322628838
17,1715,8.1,8.8,7.5,8.6,8.4,7.4,7.9,1305696786
17,1716,8.1,8.2,7.2,8.1,8.5,7.8,8.6,1305696254
17,1717,8.6,9.2,8.3,8.8,8.6,8.1,8.3,1305696846
17,1718,7.9,8.3,6.8,8.2,7.4,8.3,8.1,1305696691
17,1719,7.7,7.6,7,8.2,7.8,7.4,7.9,1322629202
17,1720,9.3,9.4,8.9,9.5,9.6,8.7,9.4,1305696232
17,1721,6.8,7.7,6,7.3,6.3,6.3,7.3,1305696277
17,1722,7.5,7.9,7,7.7,7.8,6.8,7.9,1322629229
17,1723,8.2,8.4,8,8.5,8.2,7.6,8.4,1322629209
17,1724,7.7,8.2,7.7,8,7.7,6.5,8.2,1305696313
17,1725,7.9,8.5,8,8.2,8.3,5.8,8.8,1305696258
17,1726,8.6,8.6,8.2,8.4,9,8.6,8.8,1307262285
17,1727,8.3,8.1,8.4,8.4,7.9,8.1,8.7,1305696726
17,1728,8.2,8.6,7.4,8.7,8.1,7.6,8.5,1305696788
17,1729,9.1,9.1,8.8,9.1,9.2,9.3,8.9,1305696670
17,1730,6.7,7,6.8,7.5,6.8,5.1,7.2,1322629245
17,1731,8.9,9.4,8.4,9.4,8.8,8.6,8.6,1305696756
17,1732,--,--,--,--,--,--,--,1305696306
17,1733,8.5,8.9,7.4,8.5,9.1,8.5,8.6,1305696835
17,1734,7.9,8.3,7.7,7.9,8.3,6.5,8.4,1322628761
17,1735,8.8,9,8.5,9.5,8.2,7.8,9.5,1305696867
17,1736,8.7,9.1,8.4,9.4,8.6,8.1,8.5,1305696285
17,1737,8,8,7.4,8.1,8,8.4,8.3,1322629233
17,1738,8,8.4,7.4,8.3,8,6.8,8.8,1305696358
17,1739,8.1,8.6,7.6,8.5,8.1,7.1,8.8,1307262260
17,1740,7.5,8,6.4,7.9,7.5,7.5,7.7,1305696721
17,1741,7.6,7.9,7.3,7.8,8,6.7,7.8,1307262300
17,1742,9.8,9.8,9.7,9.8,9.7,9.6,9.9,1305696292
17,1743,7.7,8.4,7.2,8.4,7.5,6.5,7.9,1322629083
17,1744,7.5,8,6.6,8.3,6.8,7.3,7.9,1305696762
17,1745,5.6,6,7,6,6.5,3,5,1305696310
17,1746,8.1,8.6,8.4,8.9,8.2,6.1,8.5,1305696817
17,1747,--,--,--,--,--,--,--,1322628751
17,1748,9,8.8,9.1,9.1,8.9,9.1,8.7,1305696779
17,1749,8.5,8.4,7.7,8.5,8.9,8.7,8.7,1305696823
17,1750,7.5,7.4,7.2,8,7.2,7.2,7.8,1326943200
17,1751,7.9,8.4,7,8.4,7,8,8.5,1322628668
17,1752,7.8,8.9,6.1,8.6,7.5,7.5,8.1,1322628881
17,1753,7.6,8.3,6.1,8.1,7.7,7.6,8,1322629189
17,1754,7.7,8.6,6.9,8.5,7.7,6.5,7.7,1322628786
17,1755,8.3,8.8,7.4,8.4,8.6,7.8,8.8,1305696820
17,1756,7.8,8.3,7.8,8.3,8.1,6.3,8.2,1305696864
17,1757,7.9,7.7,8.3,8.3,7.8,7.5,8,1322628790
17,1758,7.7,8.6,6.5,8.3,6.9,8,8,1322629178
17,1759,7.3,8.8,7.8,6.4,8.2,5.3,7,1305696851
17,1760,7.5,8.3,6.5,8.4,7.7,5.6,8.5,1322629142
17,1761,7.8,8.8,7.7,8.4,8.3,5.5,7.9,1305696748
17,1762,7.3,8.1,6.9,8.3,7.6,5.1,7.7,1305696675
17,1763,7.2,8.1,6.3,8,7.6,5.3,7.6,1305696839
17,1764,7.2,8.3,5.9,8.2,6.6,6.4,7.8,1322629112
17,1765,8.2,8.1,7.7,8.4,8.8,7.4,8.5,1305696894
17,1766,8.2,8.6,7.6,8.7,8.5,7.6,8.3,1322629267
17,1767,8.2,8.3,7.5,8.5,9,7.8,7.8,1307262449
17,1768,8.2,8.2,7.6,8.9,7.9,7.8,8.7,1305696624
17,1769,6.4,7.1,5.3,7.6,6.9,4.7,6.7,1305696716
17,1770,8.4,8.7,8,8.3,8.9,7.8,8.4,1305696734
17,1771,8,8.2,7.4,8.2,8.1,7.8,8.4,1305696681
17,1772,6.9,7.8,5.9,8,7.1,5.6,7.2,1305696644
18,1773,8.1,8.6,8.2,8.2,8,7.5,8.1,1455209816
18,1774,7.9,8.3,7.6,7.9,8.2,7.8,7.3,1455617462
18,1775,7.5,8.4,6.4,8.9,7.4,6.7,7.3,1460138360
18,1776,8.2,8.7,7.5,8.5,8.2,7.8,8.6,1461311583
18,1777,7.4,8,7.3,8.4,7,6.1,7.7,1455209840
18,1778,7.9,8.2,8,8,7.8,7.6,7.8,1455617533
18,1779,8.7,8.7,7.6,9.5,8.5,8.2,9.5,1455617478
18,1780,7.9,8.2,7.6,7.8,7.8,8,7.8,1455050013
18,1781,9,8.6,9.5,--,--,--,--,1455049343
18,1782,8.6,8.4,8.1,8.2,9.2,8.6,9,1455735732
18,1783,8.2,8.7,7.8,8.4,9.2,6.8,8.4,1455748792
18,1784,--,--,--,--,--,--,--,1455050170
18,1785,7.4,8.3,6.8,7.9,7.4,5.9,7.9,1458516249
18,1786,8,8.5,6.9,8.6,8,7.5,8.4,1456864434
18,1787,7.9,8.5,7.3,8.7,8.3,6,8.7,1455748933
18,1788,7.5,8.6,6.4,8.8,7.8,4.7,8.9,1455209902
18,1789,7.1,7.3,6.7,7,7.3,6.3,8.2,1455617692
18,1790,8.3,7.8,8.5,9,7.5,7.5,9.3,1455617516
18,1791,8.3,8.8,8.1,7.8,8.8,8.1,8.4,1455617470
18,1792,--,--,--,--,--,--,--,1455748462
18,1793,7.9,8.2,7.1,8.1,8.1,7.8,7.9,1455529905
18,1794,7.3,8.3,6.9,7.8,8,5.3,7.5,1455049368
18,1795,9,9.2,8.7,9.2,9.2,9,8.7,1455617466
18,1796,7.2,8,6.7,7.8,7.4,6.4,6.9,1455050049
18,1797,8.1,8.4,8,8.4,8.5,7.3,8.1,1455050745
18,1798,7.8,8.4,7.1,8.6,7.9,6.1,8.5,1455049328
18,1799,--,--,--,--,--,--,--,1455231677
